1774,甎
1775,甑
1776,甜
1777,甥
1778,町
1779,畉
1780,畊
1781,畋
1782,畍
1783,畑
1784,畔
1785,畤
1786,略
1787,畦
1788,畩
1789,畭
1790,畴
1791,畸
1792,疇
1793,疎
1794,疏
1795,皰
1796,皷
1797,皸
1798,皹
1799,皺
1800,相
1801,盻
1802,眄
1803,眇
1804,眛
1805,眠
1806,眤
1807,眦
1808,眩
1809,眸
1810,眺
1811,眼
1812,睇
1813,睛
1814,睡
1815,睨
1816,睹
1817,瞋
1818,瞎
1819,瞑
1820,瞠
1821,瞬
1822,瞰
1823,瞳
1824,瞶
1825,瞹
1826,瞼
1827,矇
1828,矚
1829,矜
1830,知
1831,矧
1832,矩
1833,短
1834,矮
1835,矯
1836,矼
1837,砂
1838,砌
1839,砒
1840,研
1841,砕
1842,砠
1843,砧
1844,砲
1845,破
1846,砿
1847,硅
1848,硝
1849,硫
1850,硬
1851,硯
1852,硲
1853,硴
1854,硼
1855,碇
1856,碎
1857,碑
1858,碓
1859,碕
1860,碗
1861,碣
1862,碩
1863,碪
1864,碵
1865,確
1866,碼
1867,碾
1868,磁
1869,磅
1870,磆
1871,磋
1872,磑
1873,磔
1874,磚
1875,磧
1876,磯
1877,磴
1878,磽
1879,礁
1880,礇
1881,礎
1882,礑
1883,礒
1884,礙
1885,礦
1886,礫
1887,礼
1888,社
1889,祀
1890,祁
1891,祇
1892,祈
1893,祉
1894,祐
1895,祕
1896,祖
1897,祚
1898,祝
1899,神
1900,祠
1901,祢
1902,祥
1903,祷
1904,祺
1905,禅
1906,禊
1907,禍
1908,禎
1909,福
1910,禧
1911,禪
1912,禮
1913,禰
1914,禳
1915,私
1916,秋
1917,科
1918,秒
1919,秕
1920,秘
1921,租
1922,秣
1923,秤
1924,秧
1925,秩
1926,秬
1927,称
1928,移
1929,稀
1930,稈
1931,程
1932,稍
1933,税
1934,稔
1935,稗
1936,稘
1937,稙
1938,稚
1939,稠
1940,種
1941,稼
1942,稿
1943,穂
1944,穃
1945,穉
1946,積
1947,穐
1948,穗
1949,穡
1950,穢
1951,穣
1952,穰
1953,竍
