759,慎,心 忄（こころ・したごころ・りっしんべん）,忄,6,真,486,シン,つつし（む）.つつま（しい）.つつま（しやか）,つつしむ。気をつける。念を入れる。.日本つつましい。控えめで落ち着いているさま。.日本つつましい。質素なさま。.日本つつましやか。しとやかなさま。,13,3,10,-,40,常用漢字名前に使える漢字
760,慓,心 忄（こころ・したごころ・りっしんべん）,忄,6,票,84,ヒョウ,すばや（い）,すばやい。はやい。 身のこなしが軽い。＝剽,14,3,11,-,10,-
761,慘,心 忄（こころ・したごころ・りっしんべん）,忄,6,參,41,サン.ザン,みじ（め）.いた（ましい）.いた（む）.むご（い）,みじめ。いたましい。むごい。見るにたえないほどひどい。.いたむ。いたみ悲しむ。いたましい思いをする。,14,3,11,-,11,-
762,慚,心 忄（こころ・したごころ・りっしんべん）,忄,6,斬,259,ザン,はじ.は（じる）,はじる。はじ。はずかしいと思う。,14,3,11,-,10,-
763,慟,心 忄（こころ・したごころ・りっしんべん）,忄,6,動,889,トウ.ドウ,なげ（く）,なげく。なげき悲しむ。身を震わせてひどく悲しむ。,14,3,11,-,10,-
764,慢,心 忄（こころ・したごころ・りっしんべん）,忄,6,曼,865,マン.バン,あなど（る）.おこた（る）.おご（る）,おこたる。なまける。いいかげんにする。.あなどる。軽くみる。見下す。.おごる。おごりたかぶる。思い上がる。.ゆるい。ゆるやか。ゆっくり。.おそい。だらだらと長引く。,14,3,11,-,40,常用漢字名前に使える漢字
765,慣,心 忄（こころ・したごころ・りっしんべん）,忄,6,貫,202,カン,な（らす）.な（れる）.ならわし,なれる。何度も同じことを繰り返して身につける。.ならわし。しきたり。習慣。,14,3,11,小学校５年生,60,教育漢字常用漢字名前に使える漢字
766,慥,心 忄（こころ・したごころ・りっしんべん）,忄,6,造,462,ソウ.ゾウ,たし（か）,あわただしい。せかせかしている。.まこと。まじめ。従順。.日本たしか。おそらく。.日本たしか。確かに。確実に。,14,3,11,-,10,-
767,慨,心 忄（こころ・したごころ・りっしんべん）,忄,6,既,64,ガイ.カイ,いきどお（る）.なげ（く）,なげく。なげいて、ため息をつく。.いきどおる。腹を立てる。,13,3,10,-,30,常用漢字名前に使える漢字
768,慱,心 忄（こころ・したごころ・りっしんべん）,忄,6,專,327,タン,-,うれえる。心配する。思いなやむ。.まるい。＝団,14,3,11,-,110,-
769,慳,心 忄（こころ・したごころ・りっしんべん）,忄,6,堅,54,カン.ケン,お（しむ）.しぶ（る）,おしむ。ものおしみする。.しぶる。ぐずぐずする。態度や行動がはっきりしない。,15,3,12,-,10,-
770,慴,心 忄（こころ・したごころ・りっしんべん）,忄,6,習,291,シュウ.ショウ,おそ（れる）,おそれる。こわがってびくびくする。＝懾,14,3,11,-,10,-
771,慵,心 忄（こころ・したごころ・りっしんべん）,忄,6,庸,234,ショウ.ヨウ,おこた（る）.ものう（い）,ものうい。だるい。けだるい。気がすすまない。.おこたる。なまける。いいかげんにする。,14,3,11,-,10,-
772,慷,心 忄（こころ・したごころ・りっしんべん）,忄,6,康,144,コウ,なげ（く）,なげく。感情が高ぶってなげく。いきどおりなげく。,14,3,11,-,10,-
773,憎,心 忄（こころ・したごころ・りっしんべん）,忄,6,曽,68,ゾウ.ソウ,にく（い）.にく（しみ）.にく（む）.にく（らしい）,にくむ。きらう。不快に思い嫌がる。.にくしみ。にくみ嫌う気持ち。.日本にくい。にくらしい。ねたましいほどすぐれている。,14,3,11,-,30,常用漢字名前に使える漢字
774,憔,心 忄（こころ・したごころ・りっしんべん）,忄,6,焦,650,ショウ,やつ（れる）,やつれる。あれこれと心を悩ませて、やせ衰える。,15,3,12,-,10,-
775,憚,心 忄（こころ・したごころ・りっしんべん）,忄,6,單,918,タン,はばか（り）.はばか（る）,はばかる。おそれつつしむ。かしこまる。.はばかる。気がねする。遠慮する。.病む。疲れる。病気になる。.日本はばかり。恐縮する気持ち。気がね。遠慮。,15,3,12,-,10,-
776,憤,心 忄（こころ・したごころ・りっしんべん）,忄,6,賁,293,フン,いきどお（る）.むずか（る）,いきどおる。ひどく腹を立てる。.ふるい立つ。勇み立つ。.日本むずかる。むつかる。子どもが機嫌をそこねて泣く。,15,3,12,-,25,常用漢字名前に使える漢字
777,憧,心 忄（こころ・したごころ・りっしんべん）,忄,6,童,166,ショウ.トウ.ドウ,あこが（れる）,心が落ち着かないさま。.おろかなさま。無知なさま。.日本あこがれる。強く心を引かれる。,15,3,12,-,20,常用漢字名前に使える漢字
778,憫,心 忄（こころ・したごころ・りっしんべん）,忄,6,閔,554,ビン.ミン,あわ（れむ）.うれ（える）,あわれむ。いたむ。かわいそうに思う。.うれえる。なやむ。心配する。,15,3,12,-,10,-
779,憬,心 忄（こころ・したごころ・りっしんべん）,忄,6,景,559,ケイ,あこが（れる）,さとる。わかる。気づく。.遠いさま。はるかに遠いさま。.日本あこがれる。強く心を引かれる。,15,3,12,-,20,常用漢字名前に使える漢字
780,憮,心 忄（こころ・したごころ・りっしんべん）,忄,6,無,917,ブ.ム,いつく（しむ）,がっかりするさま。失望するさま。.いつくしむ。大切にしてかわいがる。,15,3,12,-,10,-
781,憶,心 忄（こころ・したごころ・りっしんべん）,忄,6,意,557,オク,おぼ（える）.おも（う）,おもう。思い出す。思い起こす。.おぼえる。忘れないようにする。心にとめる。,16,3,13,-,40,常用漢字名前に使える漢字
782,憾,心 忄（こころ・したごころ・りっしんべん）,忄,6,感,394,カン,うら（む）,うらむ。心残りに思う。残念に思う。.うらみ。心残りに思う気持ち。,16,3,13,-,25,常用漢字名前に使える漢字
783,懈,心 忄（こころ・したごころ・りっしんべん）,忄,6,解,24,カイ.ケ,おこた（る）.だる（い）.なま（ける）,おこたる。なまける。だるい。だらける。気がゆるむ。,16,3,13,-,10,-
784,懊,心 忄（こころ・したごころ・りっしんべん）,忄,6,奧,66,オウ,うら（む）.なや（む）,なやむ。思い悩む。もだえ苦しむ。.うらむ。残念に思い悲しむ。,16,3,13,-,10,-
785,懍,心 忄（こころ・したごころ・りっしんべん）,忄,6,稟,97,リン,おそ（れる）,おそれる。おそれつつしむ。身や心を引き締める。.おそれる。おそれおののく。ぞっとする。ひやりとする。,16,3,13,-,10,-
786,懦,心 忄（こころ・したごころ・りっしんべん）,忄,6,需,469,ジュ.ダ,よわ（い）,よわい。気がよわい。考えや態度などがしっかりしていない。,17,3,14,-,10,-
787,懶,心 忄（こころ・したごころ・りっしんべん）,忄,6,頼,430,ラン,おこた（る）.ものう（い）.ものぐさ（い）,おこたる。なまける。.ものうい。だるい。けだるい。,19,3,16,-,10,-
788,懼,心 忄（こころ・したごころ・りっしんべん）,忄,6,瞿,584,ク.グ,おそ（れる）.おどろ（く）,おそれる。おそれてびくびくする。.おどろく。びっくりする。,21,3,18,-,10,-
789,懾,心 忄（こころ・したごころ・りっしんべん）,忄,6,聶,495,ショウ,おそ（れる）,おそれる。こわがってびくびくする。.おどす。こわがらせて服従させる。,21,3,18,-,10,-
790,懿,心 忄（こころ・したごころ・りっしんべん）,壹,27,恣,631,イ,うるわ（しい）.よ（い）,よい。うるわしい。立派。.美徳。道理にかなった行い。,22,4,18,-,10,-
791,戝,貝 贝（かい・かいへん・こがい）戈（ほこづくり・ほこがまえ・ほこ・かのほこ）,貝,236,戈,849,サイ.ザイ.ゾク,そこ（なう）.たから.わるもの,たから。金銭。価値があるもの。.才能。才知。知能のはたらき。.たつ。さばく。きりもりする。.わずか。わずかに。.そこなう。害する。きずつける。やぶる。.ぬすびと。ぬすむ。.わるもの。ぞく。悪人。.謀反する。攻め寄せる。,11,7,4,4,7,-,110,-
792,戡,戈（ほこづくり・ほこがまえ・ほこ・かのほこ）,甚,93,戈,849,カン,か（つ）.ころ（す）,かつ。ころす。戦いに勝つ。敵を殺す。,13,4,9,-,10,-
793,戦,戈（ほこづくり・ほこがまえ・ほこ・かのほこ）,単,95,戈,849,セン,たたか（う）.いくさ.おのの（く）.そよ（ぐ）,たたかう。武器をもってたたかう。.たたかい。いくさ。戦争。.おののく。からだがふるえる。.そよぐ。草木が風に吹かれてゆれ動く。,13,4,9,小学校４年生,70,教育漢字常用漢字名前に使える漢字
794,戯,戈（ほこづくり・ほこがまえ・ほこ・かのほこ）,虚,268,戈,849,ギ.ゲ,たわむ（れる）.ざ（れる）.たわ（ける）,たわむれる。ふざける。おどける。.たわむれ。冗談。遊び。.芝居。演技。演劇。.日本ざれる。ふざける。.日本たわける。ふざけたことをする。ばかげたことをする。,15,4,11,-,40,常用漢字名前に使える漢字
795,戰,戈（ほこづくり・ほこがまえ・ほこ・かのほこ）,單,237,戈,849,セン,たたか（う）.いくさ.おのの（く）.そよ（ぐ）,たたかう。武器をもってたたかう。.たたかい。いくさ。戦争。.おののく。からだがふるえる。.そよぐ。草木が風に吹かれてゆれ動く。,16,4,12,-,11,人名用漢字名前に使える漢字
796,所,戶 戸（と・とだれ・とかんむり・とびらのと）,戸,187,斤,197,ショ.ソ,ところ,ところ。場所。所在。.ところ。立場。地位。.ばかり。～ほど。～くらい。おおよその数量をあらわす。.「～ところ」「～するところ」と読み、動詞の前に置かれて、行為の対象となる場所や理由などを示す。.「為～所・・・」の形で、「～の・・・するところとなる」と読み、「～に・・・される」と受け身の意を表わす。.「る」「らる」と読み、「～される」と受け身の意を表わす。,8,4,4,小学校３年生,80,教育漢字常用漢字名前に使える漢字
797,扎,手 扌（て・てへん）,扌,284,乙,573,サツ,かま（える）.ぬ（く）,ぬく。さす。針などを突き通す。.ふだ。字などを書く板。＝札,4,3,1,-,10,-
798,打,手 扌（て・てへん）,扌,284,丁,409,ダ.チョウ.テイ,う（つ）.ダース.ぶ（つ）,うつ。ぶつ。たたく。うちたたく。.名詞の上のつけて、「する」「取る」「買う」などの意を示す。.動詞の上につけて、ある動作をすることを示す。.ダース。十二個で一組のもの。,5,3,2,小学校３年生,80,教育漢字常用漢字名前に使える漢字
799,払,手 扌（て・てへん）,扌,284,厶,104,フツ.ヒツ,はら（う）,はらう。はらいのける。.はらう。ふく。なでる。.さからう。もとる。そむく。.たすける。たすけ。補佐する。＝弼.日本はらう。はらい。代金を渡す。,5,3,2,-,40,常用漢字名前に使える漢字
800,扛,手 扌（て・てへん）,扌,284,工,148,コウ,あ（げる）.かつ（ぐ）,あげる。両手でもちあげる。.かつぐ。棒を通して、二人以上でかつぎあげる。,6,3,3,-,10,-
801,扞,手 扌（て・てへん）,扌,284,干,525,カン,おお（う）.ひ（く）.ふせ（ぐ）,ふせぐ。ふせぎとめる。まもる。.おおう。おおいかぶせる。.おかす。ふれる。接触する。.ひく。ひきのばす。平らにする。,6,3,3,-,10,-
802,扠,手 扌（て・てへん）,扌,284,叉,272,サ,さ（す）.さて.はさみと（る）.やす,さす。はさみとる。突き刺す。.やす。水中の魚を突き刺す道具。.日本さて。話題を改めるときのことば。,6,3,3,-,10,-
803,扣,手 扌（て・てへん）,扌,284,口,16,コウ,たた（く）.ひか（える）,ひかえる。ひきとめる。前に進もうとするものを押さえてとめる。.たたく。うつ。こつこつとたたく。＝叩.さしひく。割引く。減らす。,6,3,3,-,10,-
804,扨,手 扌（て・てへん）,扌,284,刄,351,-,さて,さて。話題を改めるときのことば。＝扠,6,3,3,-,10,国字
805,扮,手 扌（て・てへん）,扌,284,分,510,ハン.フン,かざ（る）.よそお（う）,かざる。よそおう。いでたち。身なりをかざる。.まぜる。あわせる。まとめる。,7,3,4,-,15,-
806,扱,手 扌（て・てへん）,扌,284,及,457,キュウ.ソウ,あつか（う）.こ（く）.しご（く）,はさむ。さしはさむ。さしこむ。.おさめる。一つに集める。.およぶ。いたる。とどく。.日本あつかう。機械などを操作する。.日本あつかう。物事を処理する。.日本こく。しごく。,6,3,3,-,40,常用漢字名前に使える漢字
807,扶,手 扌（て・てへん）,扌,284,夫,615,フ,たす（ける）,たすける。ささえる。世話をする。.寄り添う。身を寄せる。,7,3,4,-,25,常用漢字名前に使える漢字
808,批,手 扌（て・てへん）,扌,284,比,929,ヒ,う（つ）.ただ（す）,うつ。たたく。ふれる。.ただす。正しくする。.よしあしを判断する。品定めをする。.臣下から提出された書類の終わりに天子が書き示す決裁。,7,3,4,小学校６年生,50,教育漢字常用漢字名前に使える漢字
809,扼,手 扌（て・てへん）,扌,284,厄,451,アク.ヤク,おさ（える）,おさえる。おさえつける。しめつける。.くびき。牛馬の首にかける横木。＝軛,7,3,4,-,10,-
810,找,手 扌（て・てへん）,扌,284,戈,849,カ.ソウ,さおさ（す）.たず（ねる）,さおさす。さおを操って船を進める。.たずねる。さがし求める。,7,3,4,-,10,-
811,技,手 扌（て・てへん）,扌,284,支,224,ギ,わざ,わざ。うでまえ。すぐれた細工。.たくみ。すぐれた技術を持つ職人。,7,3,4,小学校５年生,60,教育漢字常用漢字名前に使える漢字
812,抂,手 扌（て・てへん）,扌,284,王,102,キョウ.オウ,-,「抂攘（きょうじょう）」は、ひどく乱れるさま。荒れるさま。.曲がる。曲げる。＝枉,7,3,4,-,110,-
813,抃,手 扌（て・てへん）,扌,284,卞,265,ヘン.ベン,う（つ）,うつ。手をうつ。手をうって喜ぶ。,7,3,4,-,10,-
814,抄,手 扌（て・てへん）,扌,284,少,18,ショウ.ソウ,うつ（す）.かすめ（る）.す（く）.すく（う）,かすめる。かすめとる。奪いとる。.すくう。すくいとる。.うつす。かきうつす。うつしとる。.抜き書き。抜き書きする。.すく。紙をすく。紙すき。.日本注釈書。また、注釈をつける。,7,3,4,-,25,常用漢字名前に使える漢字
815,抉,手 扌（て・てへん）,扌,284,夬,396,ケツ,えぐ（る）.こ（じる）,えぐる。えぐりだす。ほじくる。.ゆがけ。弓を射るときにはめる指を保護するための道具。,7,3,4,-,10,-
816,把,手 扌（て・てへん）,扌,284,巴,498,ハ,と（る）.にぎ（る）,にぎる。とる。手でつかむ。.ひとにぎりのもの。ひとたばのもの。.とって。道具の手で持つところ。,7,3,4,-,25,常用漢字名前に使える漢字
817,抒,手 扌（て・てへん）,扌,284,予,925,ショ.ジョ,く（む）.のぞ（く）.の（べる）,のべる。心の中にある思いをのべる。.くむ。くみとる。くんで外へ出す。.のぞく。とりのぞく。,7,3,4,-,10,-
818,抓,手 扌（て・てへん）,扌,284,爪,146,ソウ,か（く）.つね（る）.つま（む）.つ（む）,かく。つめの先でかく。.つまむ。指の先でつかむ。.日本つねる。指の先でつまんでねじる。,7,3,4,-,10,-
819,抔,手 扌（て・てへん）,扌,284,不,589,ホウ,すく（う）.など,すくう。手のひらをあわせてすくう。.日本など。複数や例を示すことば。,7,3,4,-,10,-
820,投,手 扌（て・てへん）,扌,284,殳,35,トウ,な（げる）,なげる。なげつける。なげて当てる。.なげる。なげだす。あきらめる。.与える。贈る。差し出す。.かなう。一致する。ぴったり合う。,7,3,4,小学校３年生,80,教育漢字常用漢字名前に使える漢字
821,抖,手 扌（て・てへん）,扌,284,斗,239,ト.トウ,あ（げる）.ふる（う）,ふるう。ふり動かす。ふり落す。.ふるえる。身を震わせる。.あげる。奮い立たせる。,7,3,4,-,10,-
822,抗,手 扌（て・てへん）,扌,284,亢,298,コウ,あらが（う）.こば（む）.はりあ（う）.ふせ（ぐ）,ふせぐ。こばむ。あらがう。.あげる。もちあげる。高くあげる。.はりあう。あたる。対等にはりあう。対等に接する。,7,3,4,-,40,常用漢字名前に使える漢字
823,折,手 扌（て・てへん）,扌,284,斤,197,セツ.シャク,おり.お（る）.お（れる）.くじ（ける）.さだ（める）,おる。おれる。おりまげる。おりたたむ。.くじける。くじく。勢いがそがれる。また、勢いを断って弱らせる。.さだめる。さばく。判断する。.死ぬ。若死にする。.日本おり。そのとき。機会。場合。.日本おり。うすい板や厚さのある紙などを折り曲げて作った箱。おり箱。,7,3,4,小学校４年生,70,教育漢字常用漢字名前に使える漢字
824,抜,手 扌（て・てへん）,扌,284,友,667,バツ,ぬ（かす）.ぬ（かる）.ぬ（く）.ぬ（ける）,ぬく。ぬける。引きぬく。ぬき出す。.ぬく。攻め落とす。攻め取る。.ぬける。ぬきんでる。.日本ぬく。ぬかす。ぬける。間を飛ばす。省略する。漏らす。.日本ぬかる。大事なことに気づかずに失敗する。また、油断して失敗する。,7,3,4,-,40,常用漢字名前に使える漢字
825,択,手 扌（て・てへん）,扌,284,尺,572,タク,えら（ぶ）.よ（る）,えらぶ。よる。適したものをえらびとる。.えらぶ。区別する。選別する。,7,3,4,-,30,常用漢字名前に使える漢字
826,披,手 扌（て・てへん）,扌,284,皮,500,ヒ,ひら（く）,ひらく。ひろげる。あけひろげる。.ひらく。うちあける。.ひらく。わける。わかれる。ばらばらになる。.きる。かぶる。身につける。,8,3,5,-,25,常用漢字名前に使える漢字
827,抬,手 扌（て・てへん）,扌,284,台,864,タイ.ダイ,もた（げる）.もちあ（げる）,もたげる。もちあげる。高くもちあげる。,8,3,5,-,10,-
828,抱,手 扌（て・てへん）,扌,284,包,654,ホウ,いだ（く）.かか（える）.だ（く）,だく。いだく。かかえる。両手でだきかかえる。.いだく。心にいだく。思いや考えをもつ。.日本かかえる。人を雇う。,8,3,5,-,40,常用漢字名前に使える漢字
829,抵,手 扌（て・てへん）,扌,284,氐,499,テイ.シ,あ（たる）.う（つ）.ふ（れる）,あたる。ふれる。さわる。.あたる。相当する。釣り合う。.こばむ。さからう。てむかう。.いたる。届く。達する。.うつ。たたく。,8,3,5,-,40,常用漢字名前に使える漢字
830,抹,手 扌（て・てへん）,扌,284,末,569,マツ.バツ,け（す）.こな.す（る）,する。こする。こすりつける。.けす。こすって消す。塗りつぶして消す。.こな。粉末。また、粉末にする。,8,3,5,-,25,常用漢字名前に使える漢字
831,抻,手 扌（て・てへん）,扌,284,申,142,シン.チン,の（ばす）,のばす。長くのばす。引きのばす。,8,3,5,-,10,-
832,押,手 扌（て・てへん）,扌,284,甲,575,オウ,お（さえる）.お（す）,おす。おさえる。おしつける。.おさえる。物品をおさえる。抵当に入れる。.かきはん。署名。また、署名の代わりに用いる記号。.日本おし。圧力。無理にでも自分の主張を通そうとする力。,8,3,5,-,40,常用漢字名前に使える漢字
833,抽,手 扌（て・てへん）,扌,284,由,69,チュウ,ぬ（く）.ひ（く）,ぬく。ひく。ぬき出す。ひき出す。.ぬく。ぬき取る。取り除く。,8,3,5,-,30,常用漢字名前に使える漢字
834,拂,手 扌（て・てへん）,扌,284,弗,168,フツ.ヒツ,はら（う）,はらう。はらいのける。.はらう。ふく。なでる。.さからう。もとる。そむく。.たすける。たすけ。補佐する。＝弼.日本はらう。はらい。代金を渡す。,8,3,5,-,11,人名用漢字名前に使える漢字
835,担,手 扌（て・てへん）,扌,284,旦,395,タン.ケツ,かつ（ぐ）.にな（う）,になう。かつぐ。物を肩にかつぐ。.になう。引き受ける。.荷物。かつぐ荷物。.重さの単位。一担は百斤。.容積の単位。一担は一石。.あげる。かかげる。高くあげる。,8,3,5,小学校６年生,50,教育漢字常用漢字名前に使える漢字
836,拆,手 扌（て・てへん）,扌,284,斥,82,タク,さ（く）.ひら（く）,ひらく。さく。きりさく。割る。,8,3,5,-,10,-
837,拇,手 扌（て・てへん）,扌,284,母,40,ボ.ボウ,おやゆび,おやゆび。手や足の親指。,8,3,5,-,10,-
838,拈,手 扌（て・てへん）,扌,284,占,576,デン.ネン,つま（む）.ひね（る）,つまむ。ひねる。指先でつまんでねじる。,8,3,5,-,10,-
839,拉,手 扌（て・てへん）,扌,284,立,407,ラ.ラツ.ロウ,くじ（く）.ひ（く）.ひし（ぐ）.ひしゃ（げる）,ひしぐ。くじく。くだく。おしつけてつぶす。.ひく。ひっぱる。,8,3,5,-,20,常用漢字名前に使える漢字
840,拊,手 扌（て・てへん）,扌,284,付,851,フ,う（つ）.な（でる）,うつ。たたく。軽くたたく。.なでる。手のひらでさする。.つか。刀や弓などの手でにぎる部分。.楽器の名。小鼓に似た打楽器の一種。,8,3,5,-,10,-
841,拌,手 扌（て・てへん）,扌,284,半,792,ハン,かきま（ぜる）.さ（ける）.す（てる）.わ（る）,かきまぜる。まぜあわせる。.さける。さく。わる。わける。.すてる。ほうる。,8,3,5,-,10,-
842,拍,手 扌（て・てへん）,扌,284,白,156,ハク.ヒョウ,う（つ）,うつ。手をたたく。.ひょうし。音楽のリズムを形成するもの。,8,3,5,-,40,常用漢字名前に使える漢字
843,拑,手 扌（て・てへん）,扌,284,甘,924,カン.ケン,つぐ（む）.はさ（む）,はさむ。物をはさむ。＝箝・鉗.つむぐ。とじる。口をとじる。＝箝・鉗,8,3,5,-,10,-
844,拒,手 扌（て・てへん）,扌,284,巨,832,キョ,こば（む）.ふせ（ぐ）,こばむ。ことわる。.ふせぐ。まもる。よせつけない。,8,3,5,-,25,常用漢字名前に使える漢字
845,拓,手 扌（て・てへん）,扌,284,石,738,タク.セキ,ひら（く）,ひらく。きりひらく。ひろげる。.手で押す。また、持ち上げる。.石ずり。石碑などに刻まれた文字に紙などをあてて写しとったもの。.ひろう。手でひろう。,8,3,5,-,40,常用漢字名前に使える漢字
846,拔,手 扌（て・てへん）,扌,284,犬,240,バツ,ぬ（かす）.ぬ（かる）.ぬ（く）.ぬ（ける）,ぬく。ぬける。引きぬく。ぬき出す。.ぬく。攻め落とす。攻め取る。.ぬける。ぬきんでる。.日本ぬく。ぬかす。ぬける。間を飛ばす。省略する。漏らす。.日本ぬかる。大事なことに気づかずに失敗する。また、油断して失敗する。,8,3,5,-,11,人名用漢字名前に使える漢字
847,拗,手 扌（て・てへん）,扌,284,幼,585,オウ.ヨウ,こじ（れる）.す（ねる）.ねじ（ける）,おる。曲げて折る。.すねる。ねじける。ひねくれる。,8,3,5,-,10,-
848,拘,手 扌（て・てへん）,扌,284,句,618,コウ,かか（わる）.こだわ（る）.とど（める）.とら（える）,とらえる。とどめる。つかまえてとどめておく。.かかわる。こだわる。関係する。また、気持ちがとらわれる。,8,3,5,-,30,常用漢字名前に使える漢字
849,拙,手 扌（て・てへん）,扌,284,出,779,セツ,つたな（い）.まず（い）,つたない。まずい。へた。おとる。.自分のことをへりくだっていうことば。,8,3,5,-,25,常用漢字名前に使える漢字
850,招,手 扌（て・てへん）,扌,284,召,32,ショウ,まね（く）,まねく。手まねきをする。.まねく。接待の用意をして客をよぶ。.まねく。よびよせる。引き起こす。,8,3,5,小学校５年生,60,教育漢字常用漢字名前に使える漢字
851,拠,手 扌（て・てへん）,扌,284,処,459,キョ.コ,よりどころ.よ（る）,よる。たよる。たよりにする。すがる。.よりどころ。あかし。たよりとする所。,8,3,5,-,40,常用漢字名前に使える漢字
852,拡,手 扌（て・てへん）,扌,284,広,776,カク,ひろ（がる）.ひろ（げる）,ひろげる。ひろがる。ひろめる。のばしひろげる。ひろくする。,8,3,5,小学校６年生,50,教育漢字常用漢字名前に使える漢字
853,括,手 扌（て・てへん）,扌,284,舌,731,カツ,くく（る）.くび（る）.くび（れる）,くくる。たばねる。まとめる。.矢はず。弓の弦にかける矢の末端部分。.日本くびれる。くびる。物の中ほどが他の部分よりも細くなっている。,9,3,6,-,25,常用漢字名前に使える漢字
854,拭,手 扌（て・てへん）,扌,284,式,245,ショク.シキ,ぬぐ（う）.ふ（く）,ぬぐう。ふく。汚れなどをふきとってきれいにする。,9,3,6,-,20,常用漢字名前に使える漢字
855,拮,手 扌（て・てへん）,扌,284,吉,531,カツ.キツ.ケツ,せま（る）.はたら（く）,はたらく。いそがしく働く。.せまる。せめる。,9,3,6,-,10,-
856,拯,手 扌（て・てへん）,扌,284,丞,343,ショウ.ジョウ,すく（う）.たす（ける）,すくう。たすける。水の中からすくい上げる。,9,3,6,-,10,-
857,拱,手 扌（て・てへん）,扌,284,共,550,キョウ,こまぬ（く）.こまね（く）,こまぬく。こまねく。両手を胸の前で組み合わせる。腕組みをする。.両手で抱きかかえることができる太さ。,9,3,6,-,10,-
858,拵,手 扌（て・てへん）,扌,284,存,162,ソン,こしら（える）.よ（る）,よる。すえる。.こしらえる。つくる。つくり上げる。,9,3,6,-,10,-
859,拷,手 扌（て・てへん）,扌,284,考,475,ゴウ.コウ,う（つ）,うつ。たたく。肉体的な苦痛を与える。.かすめる。かすめとる。奪いとる。,9,3,6,-,25,常用漢字名前に使える漢字
860,拾,手 扌（て・てへん）,扌,284,合,98,シュウ.ジュウ,ひろ（う）.とお,ひろう。ひろい集める。落ちている物をひろう。.矢を射るときに用いる道具。ひじあて。.契約書や証書などの文書で数字を表すとき、書き換えを防ぐために「十」の代わりに用いる文字。大字。,9,3,6,小学校３年生,80,教育漢字常用漢字名前に使える漢字
861,持,手 扌（て・てへん）,扌,284,寺,75,ジ.チ,も（つ）,もつ。手にとる。身につける。.たもつ。まもる。ささえる。,9,3,6,小学校３年生,80,教育漢字常用漢字名前に使える漢字
862,挂,手 扌（て・てへん）,扌,284,圭,43,カイ.ケイ,か（ける）,かける。かかる。ひっかける。たれさげる。ぶらさげる。＝掛,9,3,6,-,10,-
863,指,手 扌（て・てへん）,扌,284,旨,60,シ,さ（す）.ゆび,ゆび。手や足のゆび。.さす。ゆびさす。ゆびでさし示す。.むね。考え。意向。意図。＝旨,9,3,6,小学校３年生,80,教育漢字常用漢字名前に使える漢字
864,按,手 扌（て・てへん）,扌,284,安,577,アン,おさ（える）.かんが（える）.しら（べる）,おさえる。上からおさえつける。おしとどめる。.しらべる。かんがえる。よく調べて考える。,9,3,6,-,15,人名用漢字名前に使える漢字
865,挌,手 扌（て・てへん）,扌,284,各,933,カク,う（つ）.なぐ（る）,うつ。なぐる。なぐり合う。,9,3,6,-,10,-
866,挑,手 扌（て・てへん）,扌,284,兆,145,チョウ.トウ,いど（む）,いどむ。しかける。誘いかける。.かかげる。かきあげる。灯心をかきたてる。.えらぶ。えらび取る。えらび出す。.になう。棒で引っかけて肩にかつぐ。.「挑達（とうたつ）」は、軽々とはねるさま。,9,3,6,-,25,常用漢字名前に使える漢字
867,挟,手 扌（て・てへん）,扌,284,夹,611,キョウ,はさ（まる）.はさ（む）.さしはさ（む）,はさむ。さしはさむ。間にはさむ。.はさむ。わきにはさむ。わきの下にかかえる。.はさまる。間にはいる。間にはさまる。,9,3,6,-,25,常用漢字名前に使える漢字
868,挧,手 扌（て・てへん）,扌,284,羽,311,ウ,とち,姓の一つ。.日本地名に用いられる字。「挧谷（とちだに・とったに）」は福井県の地名。※栩谷とも。,9,3,6,-,110,-
869,挨,手 扌（て・てへん）,扌,284,矣,620,アイ,お（す）.ひら（く）,おす。ひらく。押しのける。押し合う。.せまる。すり寄る。近寄る。,10,3,7,-,20,常用漢字名前に使える漢字
870,挫,手 扌（て・てへん）,扌,284,坐,608,ザ,くじ（く）.くじ（ける）,くじく。くじける。折る。へし折る。.くじく。くじける。勢いを断って弱らせる。また、勢いがそがれる。,10,3,7,-,20,常用漢字名前に使える漢字
871,振,手 扌（て・てへん）,扌,284,辰,798,シン,ふ（る）.ふ（るう）.ふ（れる）.すく（う）,ふる。ふるう。ゆり動かす。ふり動かす。.ふるう。ふるいたつ。ふるいおこす。.すくう。たすける。.「振振（しんしん）」は、さかんなさま。また、鳥などが群れをなして飛ぶさま。.日本ふり。ふるまい。動作。.日本ふり。刀剣を数えることば。.日本ふる。わりふる。わりあてる。,10,3,7,-,40,常用漢字名前に使える漢字
872,挺,手 扌（て・てへん）,扌,284,廷,281,チョウ.テイ,ぬき（んでる）.ぬ（く）,ぬく。引きぬく。.ぬきんでる。抜け出る。.ぬきんでる。ひときわすぐれる。.まっすぐである。また、まっすぐにする。,10,3,7,-,15,人名用漢字名前に使える漢字
873,挽,手 扌（て・てへん）,扌,284,免,506,バン,ひ（く）,ひく。ひっぱる。.葬式で棺を乗せた車をひく。また、人の死をいたむ。.日本ひく。のこぎりをひいて、木材を切る。,10,3,7,-,15,人名用漢字名前に使える漢字
